Отчёт по продажам;
Период: с 01/12/2019 по 05/06/2022;
Итого: 2929230.00;
;
Дата продажи;Код;Наименование;Количество;Сумма;Итого за дату;
20/05/2022;12;БатонЧик Шлягер Вкуса Марципан с ромом 45гр Россия;2;240.00;6310.00;
20/05/2022;59;Марципан для лепки 75 гр;2;560.00;6310.00;
20/05/2022;61;Марципановый батончик по рецептам Кёнигсберга, содержание миндаля 44 %  35 +/- 3  г ;3;360.00;6310.00;
20/05/2022;29;марципановые фрукты в ассортименте;3;180.00;6310.00;
20/05/2022;63;Марципан с вишней в темном шоколоде;4;1000.00;6310.00;
20/05/2022;37;осмотр музея;11;1100.00;6310.00;
20/05/2022;28;конфеты кедровые в ассортименте;11;330.00;6310.00;
21/05/2022;24;КОНФЕТЫ НЕГЛАЗ. МИНДАЛЬНОЕ ЛАКОМСТВО АССОРТИ (КОРЗИНОЧКА) 100Г АЦТЕК;1;350.00;24560.00;
21/05/2022;10;БатонЧик Шлягер Вкуса Марципан классический 45гр Россия;1;120.00;24560.00;
21/05/2022;3;Марципан с апельсиновой начинкой в шоколадной глазури 140 гр. /Vintage/;1;390.00;24560.00;
21/05/2022;55;Батончик апельсин с виски;1;150.00;24560.00;
21/05/2022;47;Конфеты глазированные "Марципан с вишневой начинкой" 140 гр. Грондард;1;390.00;24560.00;
21/05/2022;40;чай;1;10.00;24560.00;
21/05/2022;12;БатонЧик Шлягер Вкуса Марципан с ромом 45гр Россия;1;120.00;24560.00;
21/05/2022;59;Марципан для лепки 75 гр;1;280.00;24560.00;
21/05/2022;66;Классический марципан;2;840.00;24560.00;
21/05/2022;20;Батончик глазированный "Марципановый батончик классич. в ассортименте, 50г;2;300.00;24560.00;
21/05/2022;15;Марципан кедровый с облепихой /батончик шоу-бокс 24шт 50гр /Сибирский кедр/ 1шт;3;360.00;24560.00;
21/05/2022;4;Fun marzipan для лепки 75 г;3;840.00;24560.00;
21/05/2022;14;Марципан кедровый с облепихой /батончик шоу-бокс 24шт 50гр /Сибирский кедр/ 1шт;3;360.00;24560.00;
21/05/2022;7;(Марципан СПб) К-ты марципановые Сладкое Трио 60г;3;450.00;24560.00;
21/05/2022;17;конфеты негл.Марципановая картошка 160г.;4;1280.00;24560.00;
21/05/2022;9;БатонЧик Шлягер Вкуса Марципан с кофе 45гр Россия;4;480.00;24560.00;
21/05/2022;34;набор для лепки;4;2400.00;24560.00;
21/05/2022;46;батончик с клюквой;4;600.00;24560.00;
21/05/2022;13;Кедровый марципан шоколадный / батончик / 50 г / шоу-бокс / 24 шт (СибирскийКедр) ;5;600.00;24560.00;
21/05/2022;58;марципан фисташковый 85г;6;1500.00;24560.00;
21/05/2022;61;Марципановый батончик по рецептам Кёнигсберга, содержание миндаля 44 %  35 +/- 3  г ;7;840.00;24560.00;
21/05/2022;57;марципан с апельсином в шоколаде;7;1750.00;24560.00;
21/05/2022;35;мастер-класс;13;9100.00;24560.00;
21/05/2022;28;конфеты кедровые в ассортименте;35;1050.00;24560.00;
22/05/2022;15;Марципан кедровый с облепихой /батончик шоу-бокс 24шт 50гр /Сибирский кедр/ 1шт;1;120.00;18690.00;
22/05/2022;10;БатонЧик Шлягер Вкуса Марципан классический 45гр Россия;1;120.00;18690.00;
22/05/2022;66;Классический марципан;1;420.00;18690.00;
22/05/2022;70;Лучшая классика;1;150.00;18690.00;
22/05/2022;3;Марципан с апельсиновой начинкой в шоколадной глазури 140 гр. /Vintage/;1;390.00;18690.00;
22/05/2022;56;Батончик вишня с коньяком;1;150.00;18690.00;
22/05/2022;16;картошка с мокко;1;320.00;18690.00;
22/05/2022;32;батончик дня;1;120.00;18690.00;
22/05/2022;4;Fun marzipan для лепки 75 г;2;560.00;18690.00;
22/05/2022;21;Батончик глазир.Марципановый батончик с кокосовой начинкой 50г;2;300.00;18690.00;
22/05/2022;47;Конфеты глазированные "Марципан с вишневой начинкой" 140 гр. Грондард;2;780.00;18690.00;
22/05/2022;61;Марципановый батончик по рецептам Кёнигсберга, содержание миндаля 44 %  35 +/- 3  г ;3;360.00;18690.00;
22/05/2022;17;конфеты негл.Марципановая картошка 160г.;3;960.00;18690.00;
22/05/2022;14;Марципан кедровый с облепихой /батончик шоу-бокс 24шт 50гр /Сибирский кедр/ 1шт;3;360.00;18690.00;
22/05/2022;28;конфеты кедровые в ассортименте;3;90.00;18690.00;
22/05/2022;59;Марципан для лепки 75 гр;6;1680.00;18690.00;
22/05/2022;7;(Марципан СПб) К-ты марципановые Сладкое Трио 60г;7;1050.00;18690.00;
22/05/2022;35;мастер-класс;9;6300.00;18690.00;
22/05/2022;29;марципановые фрукты в ассортименте;11;660.00;18690.00;
22/05/2022;37;осмотр музея;38;3800.00;18690.00;
23/05/2022;26;конфеты гл. Марцепан с кус.клубники 98г.;1;370.00;2550.00;
23/05/2022;57;марципан с апельсином в шоколаде;1;250.00;2550.00;
23/05/2022;16;картошка с мокко;1;320.00;2550.00;
23/05/2022;63;Марципан с вишней в темном шоколоде;1;250.00;2550.00;
23/05/2022;59;Марципан для лепки 75 гр;1;280.00;2550.00;
23/05/2022;13;Кедровый марципан шоколадный / батончик / 50 г / шоу-бокс / 24 шт (СибирскийКедр) ;4;480.00;2550.00;
23/05/2022;37;осмотр музея;6;600.00;2550.00;
24/05/2022;15;Марципан кедровый с облепихой /батончик шоу-бокс 24шт 50гр /Сибирский кедр/ 1шт;1;120.00;10330.00;
24/05/2022;61;Марципановый батончик по рецептам Кёнигсберга, содержание миндаля 44 %  35 +/- 3  г ;1;120.00;10330.00;
24/05/2022;28;конфеты кедровые в ассортименте;1;30.00;10330.00;
24/05/2022;58;марципан фисташковый 85г;1;250.00;10330.00;
24/05/2022;63;Марципан с вишней в темном шоколоде;1;250.00;10330.00;
24/05/2022;64;Марципан в молочном шоколаде с грецким орехом;2;500.00;10330.00;
24/05/2022;40;чай;2;20.00;10330.00;
24/05/2022;29;марципановые фрукты в ассортименте;3;180.00;10330.00;
24/05/2022;32;батончик дня;3;360.00;10330.00;
24/05/2022;37;осмотр музея;8;800.00;10330.00;
24/05/2022;35;мастер-класс;11;7700.00;10330.00;
25/05/2022;15;Марципан кедровый с облепихой /батончик шоу-бокс 24шт 50гр /Сибирский кедр/ 1шт;1;120.00;3740.00;
25/05/2022;35;мастер-класс;1;700.00;3740.00;
25/05/2022;70;Лучшая классика;1;150.00;3740.00;
25/05/2022;37;осмотр музея;1;100.00;3740.00;
25/05/2022;64;Марципан в молочном шоколаде с грецким орехом;1;250.00;3740.00;
25/05/2022;13;Кедровый марципан шоколадный / батончик / 50 г / шоу-бокс / 24 шт (СибирскийКедр) ;2;240.00;3740.00;
25/05/2022;58;марципан фисташковый 85г;2;500.00;3740.00;
25/05/2022;16;картошка с мокко;2;640.00;3740.00;
25/05/2022;63;Марципан с вишней в темном шоколоде;2;500.00;3740.00;
25/05/2022;9;БатонЧик Шлягер Вкуса Марципан с кофе 45гр Россия;3;360.00;3740.00;
25/05/2022;29;марципановые фрукты в ассортименте;3;180.00;3740.00;
26/05/2022;35;мастер-класс;1;700.00;4260.00;
26/05/2022;67;С вишней и абрикосом;1;350.00;4260.00;
26/05/2022;29;марципановые фрукты в ассортименте;1;60.00;4260.00;
26/05/2022;7;(Марципан СПб) К-ты марципановые Сладкое Трио 60г;1;150.00;4260.00;
26/05/2022;5;конфеты;3;1170.00;4260.00;
26/05/2022;4;Fun marzipan для лепки 75 г;3;840.00;4260.00;
26/05/2022;28;конфеты кедровые в ассортименте;3;90.00;4260.00;
26/05/2022;37;осмотр музея;9;900.00;4260.00;
27/05/2022;61;Марципановый батончик по рецептам Кёнигсберга, содержание миндаля 44 %  35 +/- 3  г ;1;120.00;1780.00;
27/05/2022;64;Марципан в молочном шоколаде с грецким орехом;1;250.00;1780.00;
27/05/2022;29;марципановые фрукты в ассортименте;4;240.00;1780.00;
27/05/2022;37;осмотр музея;6;600.00;1780.00;
27/05/2022;28;конфеты кедровые в ассортименте;19;570.00;1780.00;
28/05/2022;26;конфеты гл. Марцепан с кус.клубники 98г.;1;370.00;12970.00;
28/05/2022;24;КОНФЕТЫ НЕГЛАЗ. МИНДАЛЬНОЕ ЛАКОМСТВО АССОРТИ (КОРЗИНОЧКА) 100Г АЦТЕК;1;350.00;12970.00;
28/05/2022;6;Конфеты глазированные Грондини чернослив тм GRONDARD (Грондард);1;390.00;12970.00;
28/05/2022;42;Сибирский Кедр КЕДРОВЫЙ МАРЦИПАН ассорти с клюквой,малиной,облепихой упак 170 гр (Томск);1;430.00;12970.00;
28/05/2022;17;конфеты негл.Марципановая картошка 160г.;1;320.00;12970.00;
28/05/2022;4;Fun marzipan для лепки 75 г;1;280.00;12970.00;
28/05/2022;9;БатонЧик Шлягер Вкуса Марципан с кофе 45гр Россия;1;120.00;12970.00;
28/05/2022;22;Батончик глазир.Марципановый батончик с начинкой шоколадный мусс 50г;1;150.00;12970.00;
28/05/2022;64;Марципан в молочном шоколаде с грецким орехом;1;250.00;12970.00;
28/05/2022;18;Марципан батончик апельсин Грондард;1;150.00;12970.00;
28/05/2022;12;БатонЧик Шлягер Вкуса Марципан с ромом 45гр Россия;1;120.00;12970.00;
28/05/2022;63;Марципан с вишней в темном шоколоде;1;250.00;12970.00;
28/05/2022;46;батончик с клюквой;2;300.00;12970.00;
28/05/2022;59;Марципан для лепки 75 гр;2;560.00;12970.00;
28/05/2022;61;Марципановый батончик по рецептам Кёнигсберга, содержание миндаля 44 %  35 +/- 3  г ;3;360.00;12970.00;
